id,ret
402,"""The two primary modes are Halo Mode and Virtual Wall Mode on the Dual Mode Virtual Wall Barrier. The device keeps the robot vacuum in areas you want cleaned and out of areas you want blocked.<PIC>Halo Mode, with the switch in the down position, creates a protective zone around items such as a bowl, vase, or other object the vacuum should avoid.<PIC>Virtual Wall Mode, with the switch in the up position, blocks openings up to 10 feet with an invisible cone-shaped barrier that only the vacuum detects.<PIC>"", [""Manual32_4"", ""Manual32_5"", ""Manual32_6""]"
403,"""To empty the vacuum bin: 1. Press the bin-release button to remove the bin.<PIC>2. Open the bin door to empty the bin.<PIC>If the full-bin indicator comes on during a cleaning job, pause the job, empty the bin, and continue cleaning. If the indicator is illuminated but the bin does not appear full, clean the full-bin sensors."", [""Manual32_8"", ""Manual32_9""]"
404,"""To clean the vacuum filter, remove the filter by grasping the yellow tab.<PIC>Shake off debris by tapping the filter against a trash container.<PIC>Reinsert the filter with the yellow tab facing up; the filter door will not close unless a filter is installed."", [""Manual32_10"", ""Manual32_11""]"
405,"""To clean the full-bin sensors, remove and empty the bin first.<PIC>Wipe the sensors on the vacuum with a clean, dry cloth; do not use liquid cleaner on the sensor openings.<PIC>Then wipe both the inner and outer sensor ports on the bin with a clean, dry cloth before reinstalling the bin.<PIC>"", [""Manual32_12"", ""Manual32_13"", ""Manual32_14""]"
406,"""To clean the extractors, pinch the yellow extractor-frame release tabs, lift the extractor frame, and remove any obstructions.<PIC>Remove the extractors and yellow extractor caps, clear hair or debris from under the caps and around the metal axles, then reinstall the caps.<PIC>Remove hair and debris from the square and hexagonal plastic pegs on the other side of the extractors.<PIC>Clear the vacuum path, then reinstall the extractors by matching the color and shape of the extractor pegs to the icons on the cleaning head module.<PIC>"", [""Manual32_19"", ""Manual32_20"", ""Manual32_21"", ""Manual32_22""]"
407,"""To clean the sensors and charging contacts, wipe the sensors with a clean, dry cloth. Do not spray cleaning solution directly onto sensors or sensor openings.<PIC>Then wipe the charging contacts on the vacuum and on the Home Base with a clean, dry cloth.<PIC>"", [""Manual32_17"", ""Manual32_18""]"
408,"""Position the vacuum/Home Base in an open, uncluttered area: leave at least 1.5 feet on each side, at least 4 feet in front, at least 4 feet away from stairs, and at least 8 feet from virtual wall barriers. Keep the vacuum plugged in and place it where it has consistent coverage so it can receive information through the app."", []"
409,"""To clean the front caster wheel, pull firmly on the front wheel to remove it.<PIC>Remove debris from inside the wheel cavity. Spin the wheel by hand; if it does not rotate freely, remove the wheel from its housing, push firmly to remove the axle, and clear any debris or hair wrapped around it. Reinstall all parts when finished and make sure the wheel clicks back into place."", [""Manual32_15""]"
410,"""To clean the vacuum side brush, first use a coin or small screwdriver to remove the side-brush screw.<PIC>Lift off the side brush, then clear hair, thread, and debris from both the brush and the brush post. After cleaning, reinstall the brush on the post and tighten the screw so the brush is secure. Check that the brush can rotate normally before running the vacuum again. If hair is wrapped tightly around the post, remove it before reinstalling the brush so the motor is not loaded by debris."", [""Manual32_16""]"
411,"""The Dual Mode Virtual Wall Barrier controls where the robot vacuum is allowed to clean. It can block an opening or protect a specific object depending on the selected mode.<PIC>Halo Mode, with the switch down, creates a protective zone around items you do not want the vacuum to bump into or cross near.<PIC>Virtual Wall Mode, with the switch up, creates an invisible cone-shaped barrier across openings up to 10 feet wide.<PIC>"", [""Manual32_4"", ""Manual32_5"", ""Manual32_6""]"
412,"""If the vacuum indicates a problem, listen for the two-tone distress sound and spoken message, and check whether the troubleshooting indicator is blinking. The buttons and indicators diagram shows where the troubleshooting indicator appears on the robot.<PIC>Use the app or online support for the matching error details and videos. For errors that may be cleared by rebooting, press and hold CLEAN for 10 seconds until all indicators illuminate, then release; an audible tone confirms a successful reboot. If you use scheduling, open the app after rebooting to confirm that the schedule remains intact."", [""Manual32_2""]"
413,"""T-rail mounting instructions: use the included hardware to mount the camera on a drop-ceiling T-rail. 1. Use the dashed lines on the mount-plate template as a guide to set the proper clip spacing.<PIC>2. Tighten the set screws on the T-rail clips and secure them with a 5/64-inch (2 mm) hex key.<PIC>3. Attach the mount plate to the T-rail clips using the mount-plate holes marked G.<PIC>4. Attach the T-rail clips to the T-rail by rotating and snapping them into place; the black foam pads should be slightly compressed after installation.<PIC>"", [""Manual33_10"", ""Manual33_11"", ""Manual33_12"", ""Manual33_13""]"
414,"""To power the camera, remove the cable guard and route an Ethernet cable from an active port on an 802.3af PoE switch or PoE injector to the camera; the cable-routing opening/guard path is shown in the figure.<PIC>Power over Ethernet supplies power and network connectivity through the Ethernet connection, and the supported maximum cable length is 300 ft (100 m). After routing the cable, make sure it is seated securely before reinstalling any guard or continuing with mounting. Using a non-PoE port will not power the camera unless a proper PoE injector is installed in the line."", [""Manual33_3""]"
415,"""The brake lever stops the snowmobile by braking the entire drive system. Squeeze the brake lever toward the handlebar to stop; when the brake is operated, the brake light illuminates.<PIC>The parking brake button is used when parking the machine or starting the engine: squeeze the brake lever, push down the parking brake button while releasing the brake lever, and the brake stays applied. To release the parking brake, squeeze the brake lever again. Always set the parking brake before starting, but never run the machine with the parking brake applied because it can overheat the brake disc and reduce braking ability.<PIC>"", [""Manual34_39"", ""Manual34_40""]"
416,"""Before Operating: read the Owner's Manual and all labels; become familiar with all operating controls and consult a dealer about any control or function you do not understand. Always perform the pre-operation checks before starting the engine, including throttle, steering and brake operation, and be sure the throttle lever moves freely and returns to idle. Apply the parking brake before starting, and do not allow anyone to stand behind the machine when starting, inspecting or adjusting it.<PIC>Handle fuel with care because it is highly flammable; never refuel when the engine is running or hot, use an approved fuel container, refuel outdoors, and wipe up spilled fuel immediately.<PIC>Wear protective clothing, including an approved helmet, face shield or goggles, snowmobile suit, boots, and gloves or mittens.<PIC>"", [""Manual34_10"", ""Manual34_11"", ""Manual34_12""]"
